favourite_count, up_count, category, comment_count, following_count, favourites_count, followers_count, subscribe_count, videos_count, vv_count, Popularity_rank
0,0,4,0,0,0,0,0,1,83,1
0,1,21,0,9,9,8,8,68,49638,2
0,6,2,26,89,1,116,116,64,12251,1
0,1,8,0,4,0,6,6,17,451,2
0,32,8,22,1,3,679,679,37,739348,3
0,0,18,0,12,3,53,53,135,362705,1
0,0,19,0,0,0,0,0,1,4,1
0,1,15,0,1,8,370,370,1226,1663778,1
0,2,12,0,0,0,108,108,871,695123,1
0,0,13,0,0,0,0,0,57,261,1
0,0,6,0,13,4,5,5,30,6718,2
0,0,21,0,19,13,84,84,260,175683,1
0,3,8,0,11,0,8,8,14,1544,2
0,0,15,0,0,46,0,0,5,42,1
0,0,21,0,1,2,0,0,9,710,1
0,0,17,0,0,1,0,0,3,115,1
0,0,12,0,1,14,0,0,4,25,1
0,0,3,0,1,0,3,3,31,316,1
0,0,12,0,2,0,2,2,6,42,1
0,7,2,28,101,46,416,416,76,51104,2
0,0,14,0,0,0,0,0,6,30,1
0,0,9,0,0,0,0,0,9,5521,1
0,1,4,0,2,5,0,0,11,7509,1
0,0,17,0,1,0,0,0,68,1152,1
0,5,8,1,18,2,152,152,12,266791,3
0,2,10,0,0,0,0,0,2,95,1
0,0,5,0,4,8,1,1,36,451,1
0,1,2,0,43,197,21,21,311,36978,2
0,4,7,0,5,0,41,41,75,19532,2
0,0,5,0,3,1,0,0,28,127,1
0,2,10,0,1,0,1,1,2,177,2
0,2,9,6,1531,1,735,735,9,456713,2
0,0,12,0,8,0,2,2,5,29,1
0,0,22,0,0,0,0,0,2,8,1
0,0,22,0,0,0,0,0,5,21,1
0,0,13,0,0,0,1,1,233,878,1
0,1,17,0,0,0,0,0,1,15,1
0,0,22,0,2,2,0,0,31,1162,1
0,0,9,0,0,0,0,0,4,292,2
0,1,5,1,0,0,1,1,15,1490,1
0,0,17,3,15,3,30,30,27,1135,1
0,1,12,5,102,3,32,32,34,2437,1
0,2,17,1,1,3,0,0,1,103,2
0,0,8,0,4,0,823,823,1863,1026213,2
0,0,5,0,0,0,0,0,2,13,1
0,2,10,0,12,16,11,11,13,11081,1
0,0,12,0,0,0,0,0,3,210,1
0,0,16,0,0,0,0,0,52,646,1
0,0,5,0,11,0,1,1,5033,15037,1
0,0,8,0,23,0,6,6,12,13788,2
0,0,17,0,0,4,38,38,240,38528,1
0,0,13,0,0,0,0,0,3,53,1
0,0,16,0,341,820,7,7,8,3381,1
0,0,21,1,0,0,339,339,736,738186,1
0,0,10,0,5,0,0,0,38,59167,3
0,2,5,0,0,0,0,0,2,96,1
0,1,1,0,0,37,0,0,3,182,2
0,0,12,0,0,1,0,0,2,343,1
0,0,1,0,0,0,0,0,5,36,1
0,1,10,0,1,0,0,0,2,118,2
0,1,8,0,3,0,3,3,51,2616,2
0,1,8,0,0,0,0,0,1,205,2
0,2,10,0,3,0,1,1,13,13277,2
0,0,8,0,2,1,0,0,11,1159,2
0,0,18,0,5,0,9,9,85,708,1
0,1,12,0,0,0,1,1,8,920,1
0,0,18,0,121,5,42773,42773,56694,733587205,1
0,0,21,0,2,1,2,2,27,502,1
0,9,2,17,27,8,3319,3319,359,896789,2
0,0,8,0,19,0,269,269,1833,5919723,2
0,0,1,4,0,0,4,4,3,405,2
0,0,9,0,7,0,0,0,1,12,1
0,0,13,0,3,0,0,0,7,456,1
0,0,14,0,0,0,0,0,18,94,1
0,0,17,0,0,0,0,0,46,709,1
0,0,21,0,0,0,0,0,2,35,1
0,4,10,0,0,0,0,0,1,1506,3
0,1,10,0,7,0,0,0,7,27453,2
0,1,1,0,0,1,0,0,3,729,2
0,1,8,0,22,2,5,5,13,1334,2
0,0,20,0,0,0,0,0,3,57,1
0,0,1,0,2,0,1,1,19,1430,1
0,1,12,0,0,0,0,0,1,32,1
0,0,10,0,0,0,0,0,1,196,2
0,0,8,0,0,0,0,0,3,232,2
0,0,18,0,59,67,682,682,53,99585,1
0,0,14,0,10,10,3,3,98,11728,1
0,11,1,0,29,78,51,51,137,2100236,3
0,0,6,0,2,1,0,0,1,46,1
0,17,17,0,297,0,517,517,180,1594863,3
0,0,17,0,0,0,0,0,6,225,1
0,2,5,0,0,0,0,0,1,442,2
0,0,8,0,0,0,0,0,2,103,2
0,1,10,0,85,474,47,47,136,27361,3
0,3,10,0,15,7,19032,19032,3042,5495213,2
0,10,3,6,72,18,26,26,46,6325,3
0,1,5,2,0,0,1,1,2,209,2
0,1,10,0,0,0,0,0,2,1465,3
0,0,17,0,7,0,1,1,25,1817,1
0,0,7,0,19,8,4592,4592,81423,68147987,1
0,0,7,0,0,0,0,0,1,261,2
0,1,19,0,42,274,130,130,79,232644,1
0,0,20,0,125,408,2,2,11,177,1
0,0,13,0,0,0,10,10,25,1220,1
0,0,10,1,0,0,1,1,1,1080,2
0,0,21,0,2,1,48,48,129,219149,1
0,0,9,0,0,0,0,0,11,23,1
0,0,21,0,0,0,0,0,10,18,1
0,0,22,0,4,0,30,30,1255,29453,1
0,0,5,0,0,0,0,0,1,23,1
0,0,1,0,0,5,0,0,25,355,1
0,0,2,0,1,0,0,0,3,233,2
0,4,1,1,0,0,0,0,16,255,1
0,0,12,0,8,37,24,24,109,106178,1
0,1,5,0,3,0,3,3,18,3119,2
0,0,13,0,0,0,0,0,4,50,1
0,0,12,0,0,2,1,1,115,2564,1
0,0,20,0,67,1263,101,101,46,88705,2
0,0,17,0,0,0,2,2,10,1271,1
0,0,2,0,11,67,2,2,82,11099,1
0,0,8,1,1,0,2,2,6,751,2
0,7,2,13,218,602,166,166,18,340554,3
0,1,8,0,1,3,0,0,6,699,2
0,0,15,0,0,0,0,0,1,10,1
0,0,8,0,0,0,0,0,4,468,2
0,1,1,0,0,0,0,0,1,18,1
0,1,22,0,0,3,1,1,4,298,2
0,0,17,0,0,0,1,1,126,6981,1
0,0,5,0,0,0,0,0,3,6,1
0,0,12,0,0,0,0,0,2,3,1
0,0,12,0,1,1,3,3,19,328,1
0,0,17,0,22,1,0,0,2,2,1
0,0,10,0,0,2,0,0,48,1089,2
0,0,6,0,0,2,0,0,9,48,1
0,0,16,0,0,0,0,0,18,97,1
0,0,16,0,0,0,0,0,2,7,1
0,2,13,1,1,0,0,0,1,24,1
0,0,5,0,0,0,0,0,2,37,1
0,1,10,0,0,0,0,0,1,128,2
0,2,3,2,15,0,181,181,198,19451,1
0,0,14,0,0,0,0,0,89,138,1
0,0,13,0,1,1,2223,2223,198,1594935,1
0,7,3,2,35,10,58,58,77,18151,3
0,0,11,0,0,0,0,0,1,90,2
0,0,21,0,0,0,0,0,69,258,1
0,0,10,0,0,0,0,0,2,14,1
0,0,5,0,28,332,0,0,44,560,1
0,2,1,0,1,0,77,77,19,5227,1
0,0,17,0,1,0,0,0,34,1084,1
0,0,4,0,0,0,0,0,2,10,1
0,0,5,0,0,0,0,0,1,13,1
0,6,6,7,13,4,4753,4753,616,4009645,3
0,99,17,100,27,0,41871,41871,175,181697922,3
0,8,14,2,32,0,608,608,497,1003931,3
0,2,3,0,16,1,403,403,1264,159857,3
0,1,1,0,0,0,0,0,20,8316,3
0,0,9,0,0,0,0,0,7,146,1
0,0,4,0,0,0,1,1,8,673,2
0,0,13,0,0,0,3,3,50,1496,1
0,0,13,0,1,0,2,2,228,1910,1
0,0,5,0,0,0,0,0,12,69,1
0,6,8,5,567,0,69669,69669,4308,63412130,3
0,0,18,0,0,0,0,0,4,1805,1
0,1,17,0,0,0,0,0,1,66,1
0,0,16,1,5,0,151,151,30,119254,2
0,0,1,0,0,0,0,0,7,35,1
0,0,1,0,0,0,0,0,7,46,1
0,0,7,0,0,0,0,0,2,86,1
0,0,10,0,3,0,19,19,238,18590,1
0,0,16,0,4,0,6,6,8,532,1
0,0,5,0,1,0,0,0,5,112,1
0,2,20,0,0,0,0,0,1,293,2
0,0,6,0,1,0,0,0,3,241,1
0,0,7,0,0,0,2,2,35,8854,1
0,0,4,0,26,0,8,8,14,7838,1
0,0,15,1,4043,2,1484,1484,860,718471,2
0,2,3,1,1,0,4,4,13,14804,2
0,0,1,0,0,0,0,0,1,16,1
0,9,8,5,153,47,13329,13329,110,5541250,2
0,0,1,0,0,0,0,0,25,9286,1
0,8,11,2,1,0,11,11,10,23016,3
0,0,17,0,0,3,1,1,24,2180,1
0,1,10,4,2,2,1,1,18,4627,2
0,0,12,1,171,1,10,10,33,972,1
0,0,12,0,0,3,0,0,1,251,1
0,0,12,0,0,0,0,0,8,115,1
0,2,2,0,63,4,4,4,77,37712,2
0,0,18,0,0,2,10,10,247,18686,1
0,1,1,0,6,5,1150,1150,131,503968,2
0,1,3,1,5,6,53,53,76,10404,1
0,0,9,1,8,0,14417,14417,232,26599445,2
0,0,5,0,4,3,2,2,5,128,1
0,0,22,0,1,0,0,0,7,136,1
0,1,17,0,0,0,0,0,8,7189,1
0,0,2,0,0,8,0,0,22,555,1
0,0,4,0,9,0,214,214,23,9339,1
0,0,17,1,0,0,0,0,1,85,1
0,41,3,15,868,0,60211,60211,5062,87935864,3
0,0,21,0,0,0,0,0,9,60,1
0,0,5,0,0,0,0,0,2,12,1
0,49,3,48,30,10,130149,130149,798,29268026,3
0,0,16,0,0,0,0,0,1,1,1
0,0,5,0,1,0,0,0,4,89,1
0,1,2,1,0,0,2,2,12,1862,2
0,1,1,0,0,0,0,0,25,96,1
0,0,13,0,0,0,0,0,11,31,1
0,2,9,0,1,2,0,0,6,10116,1
0,12,2,1,116,469,4293,4293,1845,3696268,2
0,0,4,0,0,0,0,0,1,0,1
0,1,11,0,1,2,6,6,288,7672,1
0,2,3,6,60,51,1274,1274,283,4636833,1
0,0,21,0,0,0,0,0,17,72,1
0,0,10,0,1,0,1258,1258,92899,1322069,2
0,1,17,0,0,0,0,0,1,105,2
0,0,1,0,0,0,0,0,14,195,1
0,0,17,0,0,3,0,0,14,2159,1
0,2,4,1,0,0,0,0,1,7,1
0,0,8,0,0,0,0,0,1,95,2
0,0,6,0,0,2,0,0,1,4,1
0,1,17,0,5,3,65,65,299,38466,2
0,0,4,0,0,0,0,0,2,171,1
0,0,15,0,1,1,189,189,3058,274424,1
0,0,5,0,0,3,0,0,1,4,1
0,13,22,20,121,1,1232,1232,32,47022,2
0,0,5,0,0,0,1,1,41,2603,1
0,0,3,0,18,15,4,4,6,409,1
0,0,8,0,0,0,0,0,2,333,2
0,0,10,0,0,0,1,1,16,297,2
0,0,4,0,0,0,5,5,32,50500,1
0,2,5,0,161,10,2952,2952,8197,2567779,1
0,0,13,0,29,22,3,3,92,3312,1
0,1,16,0,3,3,0,0,1,432,2
0,1,10,0,0,0,0,0,1,197,2
0,2,8,0,6,18,10,10,102,6444,3
0,0,1,0,71,1,0,0,1,16,1
0,0,5,0,0,0,0,0,9,170,1
0,1,8,0,3,0,1,1,28,2739,2
0,27,2,45,492,56,6377,6377,206,2743835,3
0,0,12,0,0,0,0,0,3,5,1
0,1,3,0,0,1,3,3,7,314,1
0,3,11,0,38,16,1795,1795,5715,10589411,2
0,0,17,0,0,5,1,1,345,16725,1
0,0,21,0,0,2,0,0,5,162,1
0,5,10,1,2,2,1,1,7,742,2
0,1,7,1,0,0,0,0,1,77,2
0,0,15,0,23,1,613,613,712,5978338,2
0,0,12,0,3,0,0,0,0,247,2
0,39,8,26,7,1,2153,2153,984,2855316,3
0,1,17,0,0,0,1,1,9,307,1
0,14,2,6,0,1,17034,17034,469,30945373,3
0,0,16,0,0,0,0,0,2,13,1
0,0,9,0,0,0,0,0,20,337,1
0,0,6,0,1,3,0,0,10,291,1
0,0,12,0,0,0,0,0,1,8,1
0,26,2,105,693,45,1231,1231,183,1511035,2
0,2,2,1,5,0,1,1,8,1411,2
0,0,1,0,33,2,5,5,60,2018,1
0,0,2,0,0,0,0,0,3,101,1
0,0,22,0,0,0,0,0,2,30,1
0,0,12,0,1,0,0,0,67,272,1
0,0,13,0,10,0,10,10,85,28707,1
0,2,3,2,0,0,4,4,2,456,2
0,0,5,4,126,1,35,35,40,547,1
0,7,8,1,3,21,9502,9502,1579,75078150,2
0,1,1,0,0,0,0,0,2,63,1
0,0,21,0,1,7,0,0,22,1207,1
0,0,7,0,3,37,0,0,7,341,1
0,2,14,0,3,1,0,0,1,212,2
0,0,16,0,0,3,0,0,50,1337,1
0,0,13,0,0,1,0,0,4,196,1
0,2,21,2,2,0,560,560,7,285773,2
0,0,1,0,15,1,4,4,3,43,1
0,0,13,0,2,0,254,254,273,703261,1
0,0,5,0,0,0,0,0,0,28,1
0,0,8,0,0,0,0,0,3,351,2
0,0,12,0,1,0,3,3,62,1188,1
0,0,22,0,0,0,19,19,5,3150,1
0,0,9,0,0,0,1,1,37,666,1
0,0,21,0,0,0,0,0,67,801,1
0,0,20,0,0,0,4,4,58,3015,1
0,0,3,2,6,0,74,74,23,5068,1
0,0,12,0,6,0,1,1,7,33,1
0,0,14,1,0,1,0,0,1,955,3
0,48,3,14,35,4,2120,2120,139,157089,3
0,1,2,0,0,0,0,0,13,2973,2
0,0,6,0,0,0,0,0,6,65,1
0,0,6,0,0,0,234,234,535,1372902,1
0,0,6,0,0,1,0,0,11,305,1
0,26,9,10,12,2,2315,2315,46,897858,3
0,0,12,0,14,2,1,1,5,641,2
0,56,3,10,7,56,24630,24630,7129,21197545,3
0,0,12,0,0,1,0,0,2,8,1
0,46,11,1,5,1034,76,76,17,88501,3
0,3,11,1,1,0,1728,1728,571,4859037,2
0,0,5,0,0,1,0,0,2,24,1
0,0,6,0,1,1,0,0,1,23,1
0,0,9,0,4,0,44,44,10,135965,1
0,0,20,0,66,164,762,762,505,1640442,1
0,1,20,1,0,0,0,0,3,25,1
0,17,11,1,5,18,574,574,120,269601,2
0,0,21,0,1,0,9,9,1003,203398,1
0,1,5,0,0,0,1,1,23,2018,2
0,0,6,0,0,0,0,0,1,11,1
0,0,17,0,2,0,0,0,1,23,1
0,0,20,0,0,0,9,9,48,11783,1
0,0,15,0,4,3,34,34,99,448912,1
0,0,7,0,5,8,0,0,13,152,1
0,0,1,0,2,1,1,1,53,2542,1
0,0,6,0,6,0,0,0,426,1337,1
0,0,5,0,0,0,1,1,15,1544,1
0,1,7,0,0,0,0,0,4,206,2
0,0,7,0,0,0,0,0,2,27,1
0,0,12,0,2,9,0,0,15,296,2
0,0,4,0,2,1,1,1,23,1889,1
0,1,17,0,0,1,0,0,2,27,1
0,2,7,4,5,1,2335,2335,740,3912037,2
0,0,17,0,5,0,21,21,206,57764,1
0,0,16,0,101,11,222,222,252,407235,1
0,1,2,0,0,6,628,628,53,268196,2
0,0,6,0,33,7,0,0,12,665,1
0,1,12,0,1,0,2,2,11,1294,1
0,11,3,11,7,31,1502,1502,221,3576890,2
0,0,5,0,0,1,0,0,10,199,1
0,0,4,0,1,0,0,0,2,2,1
0,0,20,0,4,1,26,26,222,39350,1
0,0,12,0,21,3,0,0,10,1129,1
0,0,14,0,3,0,822,822,286,143987,1
0,0,12,0,4,2,0,0,9,2594,1
0,3,7,0,0,51,1,1,5,1511,2
0,0,2,0,0,0,3,3,43,1210,1
0,1,17,0,0,1,0,0,2,325,1
0,44,11,15,43,0,37519,37519,4757,101143624,3
0,0,10,0,2,12,2,2,27,4665,2
0,0,9,0,9,11,4,4,14,1305,1
0,0,5,0,1,2,0,0,53,1315,1
0,0,1,0,0,0,0,0,307,647,1
0,0,17,0,7,6,30,30,23,7145,1
0,0,17,0,0,2,1,1,3,179,1
0,0,16,0,0,0,0,0,3,70,1
0,0,4,0,0,6,0,0,39,491,1
0,1,10,0,0,0,0,0,2,539,2
0,0,12,0,10,2,1,1,5,93,1
0,5,10,0,0,32,178,178,117,111770,3
0,2,10,1,11,0,16,16,23,2994,2
0,8,6,11,766,326,38968,38968,2365,56522786,3
0,0,21,0,0,0,0,0,17,152,1
0,0,9,0,0,1,1,1,8,446,1
0,0,10,0,0,0,0,0,2,36,1
0,0,5,0,18,862,15,15,202,50004,1
0,0,21,0,1,0,0,0,143,2875,1
0,2,9,1,0,0,1,1,2,759,2
0,0,17,1,0,8,0,0,2,160,1
0,1,5,0,19,104,218,218,248,100224,2
0,0,7,0,0,0,0,0,16,168,1
0,0,17,0,0,3,0,0,63,611,1
0,0,12,0,5,0,0,0,157,692,1
0,2,8,2,4,3,29,29,25,14358,2
0,1,10,16,102,20,12,12,1,290,2
0,0,1,0,0,0,75,75,115,35203,1
0,0,6,0,5,2,0,0,5,443,1
0,0,1,0,0,0,0,0,7,91,1
0,0,6,0,0,0,0,0,14,180,1
0,0,12,0,0,1,0,0,1,3,1
0,0,4,0,14,3,1,1,28,1740,1
0,0,12,0,20,6,6,6,7,159,1
0,1,10,1,0,2,0,0,6,1131,2
0,0,14,0,0,0,4,4,394,2333,1
0,1,14,0,0,0,0,0,1,27,1
0,0,1,0,2,0,2,2,14,107,1
0,0,13,0,0,0,7,7,577,2830,1
0,1,8,0,6,6,0,0,2,119,2
0,0,18,0,0,0,0,0,1,28,1
0,14,3,46,20,1,539,539,154,77049,3
0,0,13,0,0,0,0,0,30,80,1
0,0,1,0,5,2,0,0,1,19,1
0,0,12,0,0,0,0,0,1,7,1
0,0,6,0,0,12,0,0,2,844,1
0,0,19,2,9999,2,2412,2412,43,1334635,1
0,0,6,0,0,0,0,0,179,1554,1
0,1,10,0,0,0,0,0,1,179,2
0,0,16,0,0,0,8,8,165,16645,1
0,0,17,0,0,1,0,0,221,1738,1
0,0,17,0,0,0,0,0,2,67,1
0,2,2,2,9,0,133,133,25,27191,2
0,0,12,0,12,55,1,1,10,3473,1
0,1,2,0,0,1,19,19,30,10165,2
0,0,17,0,0,0,0,0,2,52,1
0,0,10,0,5,3,13,13,17,32257,2
0,0,9,0,0,0,0,0,2,20,1
0,1,8,0,0,4,1,1,8,334,2
0,0,8,0,0,0,0,0,1,384,2
0,0,6,0,0,0,0,0,56,146,1
0,0,11,0,2,11,453,453,2158,2260962,2
0,0,5,0,0,0,1,1,14,1007,1
0,0,4,0,0,1,0,0,5,17,1
0,0,23,0,0,0,0,0,12,14,1
0,0,21,0,0,0,0,0,1,220,2
0,0,10,0,0,0,0,0,2,72,2
0,2,10,16,153,9,287,287,42,7497,2
0,5,2,0,1,1,1107,1107,20,90301,2
0,99,7,16,0,0,22293,22293,207,17572904,3
0,0,2,0,0,0,0,0,4,597,2
0,0,6,0,0,0,0,0,2,8,1
0,0,18,0,0,0,1,1,23,207,1
0,5,1,0,4,1,0,0,2,265,2
0,0,13,0,0,0,0,0,0,186,1
0,618,9,11,4760,28,4167,4167,389,1434883,3
0,0,1,0,0,0,0,0,28,1053,1
0,40,8,5,0,1,178,178,96,96234,3
0,0,15,0,0,0,0,0,12,728,1
0,0,13,0,0,0,0,0,2,21,1
0,0,21,0,1,0,0,0,4,76,1
0,12,3,17,168,6,2547,2547,150,314074,2
0,0,13,0,3,3,6,6,148,14468,1
0,0,12,2,359,305,109,109,353,37384,2
0,0,2,0,20,6,50,50,57,42565,2
0,0,2,0,0,0,3,3,84,12400,1
0,0,7,0,1,0,2120,2120,3355,21980837,2
0,0,12,0,1,16,1,1,2103,8985,1
0,1,11,0,16,33,0,0,32,317,2
0,0,17,0,0,0,0,0,13,304,1
0,1,16,0,27,32,3,3,10,3936,1
0,0,9,0,3,0,3,3,147,37306,1
0,7,15,0,0,0,3,3,13,1759,2
0,0,6,0,4,0,16,16,5,1748,1
0,0,15,0,37,2,5,5,9,23822,1
0,3,9,10,1303,73,980,980,266,1754208,2
0,0,4,0,0,0,0,0,2,150,1
0,8,10,0,8,5,16,16,18,72164,3
0,0,6,0,0,0,0,0,9,474,1
0,0,18,0,0,4,1,1,9,4451,1
0,1,9,0,0,0,0,0,1,77,2
0,0,13,0,1,0,0,0,17,203,1
0,0,5,0,3,2,3,3,39,103995,1
0,12,1,1,0,0,0,0,1,223,2
0,0,21,0,26,6,2,2,18,1137,1
0,0,6,0,0,0,0,0,22,64,1
0,0,9,0,1,0,13,13,110,26213,1
0,1,2,1,0,0,827,827,144,878522,1
0,0,15,0,25,329,339,339,417,1286415,1
0,4,5,0,1,0,1,1,8,542,2
0,0,5,0,0,5,0,0,15,203,1
0,0,20,0,0,1,0,0,15,327,1
0,4,5,1,49,16,18,18,69,923,1
0,0,6,0,0,0,7,7,25,5983,1
0,0,5,0,0,0,0,0,4,51,1
0,1,10,0,0,0,0,0,1,160,2
0,0,5,0,3,11,1,1,1,18,1
0,0,11,0,3,30,35,35,112,220120,1
0,1,11,0,1,2,200,200,268,1056556,2
0,0,11,0,1,0,8,8,71,2382858,3
0,0,12,0,20,4,1,1,16,71,1
0,0,21,0,15,2,84,84,367,149506,1
0,8,3,0,87,1,957,957,127,322869,3
0,0,12,0,0,0,0,0,1,20,1
0,0,21,0,0,0,1,1,36,1920,1
0,1,8,0,3,0,0,0,7,714,2
0,1,12,0,0,1,0,0,1,5,1
0,1,20,0,0,0,1,1,5,295,1
0,0,15,0,0,0,0,0,34,224,2
0,0,10,0,0,0,1,1,111,20737,2
0,3549,3,1,11,0,177,177,81,158486,3
0,0,21,0,4,0,2,2,18,2004,1
0,2,1,0,0,0,2,2,1,37,1
0,1,3,1,67,6,100,100,86,19451,2
0,0,13,0,0,0,0,0,1,9,1
0,0,9,0,0,4,0,0,0,3,1
0,0,11,0,0,0,1,1,11,371,2
0,0,13,0,0,0,1,1,4,884,1
0,0,22,0,0,0,0,0,19,194,1
0,0,9,0,3,0,65,65,880,165671,1
0,0,6,0,14,41,16,16,157,5713,1
0,0,5,0,0,0,0,0,4,101,1
0,0,9,0,1,4,0,0,2,45,1
0,0,21,0,1,0,0,0,6,444,1
0,0,7,0,0,0,0,0,11,614,1
0,0,7,0,7,2,5098,5098,133,2942906,1
0,0,20,0,0,0,0,0,4,19,1
0,0,6,0,0,0,0,0,13,92,1
0,0,16,1,10,1,15,15,22,2811,1
0,0,5,0,0,0,0,0,1,48,1
0,0,16,0,618,0,463,463,49,170278,1
0,1,9,0,0,0,0,0,29,65,1
0,4,18,1,0,0,3051,3051,1492,1663524,2
0,113,7,50,47,13,1975,1975,144,258612,3
0,0,12,0,107,1,5,5,11,655,1
0,1,11,0,16,45,310,310,664,660752,2
0,0,4,0,0,0,0,0,8,523,1
0,0,10,0,0,7,1,1,68,2357,2
0,0,13,0,0,1,0,0,14,388,1
0,0,10,3,2,1,3,3,7,719,1
0,0,9,0,39,41,9,9,14,4086,1
0,0,5,0,4,0,4,4,38,18464,1
0,0,8,1,1,8,25,25,67,14848,2
0,0,12,0,11,0,0,0,2,10,1
0,0,16,0,0,0,0,0,1,3,1
0,1,10,1,0,0,1,1,1,200,2
0,0,20,0,0,0,36,36,44,25166,1
0,1,20,1,5,0,16,16,36,19181,2
0,6,18,1,308,184,7459,7459,792,38333866,3
0,0,17,0,1,0,0,0,13,825,1
0,1,17,0,0,1,0,0,6,116,1
0,0,12,0,0,0,0,0,1,3,1
0,0,12,0,1,0,2,2,0,6848,1
0,1,4,0,23,5,202,202,105,1025556,2
0,2,8,0,11,75,4,4,60,14299,2
0,0,12,0,129,2454,22,22,127,144763,1
0,0,6,0,3,3,37,37,55,14954,1
0,1,2,0,0,0,1,1,17,388,1
0,0,12,0,107,35,3,3,1,49,1
0,0,7,0,0,0,0,0,7,447,1
0,1,10,0,23,104,6,6,17,3675,2
0,1,11,0,18,2,9,9,91,3297,1
0,4,6,3,0,0,0,0,1,629,2
0,0,13,0,0,0,0,0,12,35,1
0,2,7,0,17,9,0,0,4,402,2
0,0,22,0,0,0,1,1,38,2797,2
0,0,7,0,16,90,25,25,137,51850,1
0,0,10,0,0,0,0,0,1,441,2
0,0,10,0,0,0,0,0,12,757,2
0,0,2,4,0,0,8,8,28,1260,1
0,0,10,0,0,0,0,0,2,1127,2
0,0,8,0,0,0,0,0,1,117,2
0,0,9,0,0,0,3,3,54,20789,1
0,0,22,0,0,0,0,0,2,1,1
0,0,14,0,0,0,0,0,1,19,1
0,0,17,0,13,5,1,1,54,1058,1
0,1,8,0,1,0,0,0,1,140,2
0,0,19,0,3,0,1,1,6,934,1
0,0,14,0,12,0,18,18,88,52322,2
0,0,13,0,0,0,0,0,13,166,1
0,0,6,0,0,0,0,0,254,372,1
0,0,13,0,3,1,0,0,3,955,1
0,0,8,0,0,18,0,0,2,189,2
0,6,22,6,2,0,351,351,19,28594,2
0,1,12,1,2,2,0,0,1,822,3
0,0,1,0,0,0,14,14,1054,349291,1
0,0,5,0,3,0,0,0,2,16,1
0,0,1,0,0,0,0,0,13,12,1
0,0,12,0,33,159,3,3,279,6715,1
0,0,21,0,0,0,0,0,2,56,1
0,0,6,0,4,16,37,37,26,31392,1
0,0,9,0,0,0,0,0,16,28,1
0,0,17,0,0,0,0,0,2,82,1
0,0,5,0,1,13,0,0,18,138,1
0,0,19,0,0,0,0,0,1,0,1
0,0,22,0,628,10,926,926,1589,153303,1
0,0,10,0,2,0,2,2,7,1977,2
0,0,7,0,0,0,0,0,149,724,1
0,0,7,0,0,0,1,1,4,33,1
0,0,4,0,0,0,1,1,4,46,1
0,0,9,0,6,3,78,78,66,455937,1
0,0,17,0,0,0,0,0,1,56,1
0,0,13,0,1,3,0,0,3,513,1
0,0,19,0,0,12,0,0,1,1,1
0,56,3,19,490,5,27174,27174,437,6353425,3
0,1,4,0,0,0,7,7,27,1310,2
0,0,21,0,0,0,0,0,4,2631,1
0,1,21,0,53,0,38,38,814,23155,1
0,0,13,0,0,0,0,0,0,8,1
0,0,17,0,0,0,0,0,2,30,1
0,0,5,0,2,11,4,4,95,7264,1
0,0,12,2,144,20,99,99,55,11727,1
0,1,17,0,0,0,0,0,2,171,2
0,0,7,0,0,0,0,0,1,60,1
0,0,18,0,0,2,4,4,73,3974,1
0,0,18,0,2,4,170,170,3314,852223,1
0,0,1,0,15,3255,27,27,250,20273,1
0,0,13,0,1,2,0,0,11,428,1
0,4,15,0,3,2,2083,2083,594,33659770,3
0,11,3,3,1,0,5,5,11,29213,3
0,0,6,0,0,0,0,0,1,11,1
0,0,5,0,0,0,0,0,1,4,1
0,0,12,1,0,1,1,1,9,187,1
0,0,20,0,12,9,26,26,30,1583,1
0,8,10,1,0,0,250,250,13,11564,3
0,1,3,0,0,0,0,0,2,15,1
0,0,4,0,0,1,5,5,22,1278,2
0,0,6,0,5,62,2,2,136,4693,1
0,1,2,0,0,1,0,0,9,751,2
0,0,14,0,1,0,30,30,67,3826,1
0,0,12,0,3,1,3,3,149,3022,1
0,1,5,0,22,51,64,64,75,62749,1
0,0,5,0,0,2,1,1,17,431,1
0,0,21,0,0,0,0,0,1,3,1
0,1,1,1,3,0,20,20,6,618,1
0,0,13,0,0,0,0,0,2,3,1
0,2,2,3,1,15,15,15,24,6622,2
0,2,11,0,3,1,2427,2427,825,2303573,2
0,3,1,0,65,55,146,146,120,366145,1
0,0,7,0,0,0,0,0,20,263,1
0,0,7,0,1,5,2,2,56,15772,1
0,1,9,0,0,0,8,8,244,20883,1
0,0,4,0,323,144,75,75,76,27698,2
0,31,18,5,0,0,0,0,1,68016,3
0,0,5,0,0,0,1,1,8,131,1
0,2,17,0,0,0,0,0,1,27,1
0,0,8,0,0,1,2,2,28,2605,2
0,0,18,0,3,0,429,429,10049,1987477,2
0,0,6,0,1,13,0,0,113,1449,1
0,2,11,0,2,0,0,0,4,1055,2
0,0,15,0,0,0,0,0,13,186,1
0,0,9,0,0,0,0,0,2,29,1
0,0,10,0,0,0,0,0,7,422,2
0,0,21,0,0,0,0,0,22,204,1
0,0,6,0,3,0,0,0,44,638,1
0,1,15,0,62,0,1378,1378,22827,36055790,3
0,3,10,0,0,0,0,0,1,108,2
0,0,17,0,0,0,0,0,8,685,2
0,0,13,0,0,0,0,0,1,3,1
0,2,2,0,0,0,0,0,1,169,2
